cruise,datetime,latitude,longitude,depth_m,Orgpicopro_cells_per_ml,Redpicoeuk_cells_per_ml,volume_analyzed_ml,filename
EN668,2021-07-20T22:58:28+00:00,40.8542,-70.8826,5,11545,4705,0.4,NESLTER_EN668_20Jul2021a(5)_Group_day0_Sample(18).fcs
EN668,2021-07-20T23:00:49+00:00,40.8583,-70.8829,5,11400,4642.5,0.4,NESLTER_EN668_20Jul2021a(5)_Group_day0_Sample(19).fcs
EN668,2021-07-20T23:03:12+00:00,40.8611,-70.8828,5,11150,4327.5,0.4,NESLTER_EN668_20Jul2021a(5)_Group_day0_Sample(20).fcs
EN668,2021-07-20T23:05:32+00:00,40.8654,-70.8831,5,11062.5,4332.5,0.4,NESLTER_EN668_20Jul2021a(5)_Group_day0_Sample(21).fcs
EN668,2021-07-20T23:07:53+00:00,40.8681,-70.8832,5,11737.5,4542.5,0.4,NESLTER_EN668_20Jul2021a(5)_Group_day0_Sample(22).fcs
EN668,2021-07-20T23:10:15+00:00,40.8709,-70.8832,5,11697.5,4512.5,0.4,NESLTER_EN668_20Jul2021a(5)_Group_day0_Sample(23).fcs
EN668,2021-07-20T23:12:36+00:00,40.875,-70.8834,5,11060,4307.5,0.4,NESLTER_EN668_20Jul2021a(5)_Group_day0_Sample(24).fcs
EN668,2021-07-20T23:14:57+00:00,40.8778,-70.8833,5,9705,4167.5,0.4,NESLTER_EN668_20Jul2021a(5)_Group_day0_Sample(25).fcs
EN668,2021-07-20T23:17:19+00:00,40.8806,-70.8833,5,9960,3912.5,0.4,NESLTER_EN668_20Jul2021a(5)_Group_day0_Sample(26).fcs
EN668,2021-07-20T23:19:40+00:00,40.8849,-70.8836,5,10860,4165,0.4,NESLTER_EN668_20Jul2021a(5)_Group_day0_Sample(27).fcs
EN668,2021-07-20T23:22:01+00:00,40.8876,-70.8835,5,14067.5,4750,0.4,NESLTER_EN668_20Jul2021a(5)_Group_day0_Sample(28).fcs
EN668,2021-07-20T23:24:23+00:00,40.8904,-70.8836,5,16030,5135,0.4,NESLTER_EN668_20Jul2021a(5)_Group_day0_Sample(29).fcs
EN668,2021-07-20T23:26:44+00:00,40.8946,-70.8839,5,18155,5377.5,0.4,NESLTER_EN668_20Jul2021a(5)_Group_day0_Sample(30).fcs
EN668,2021-07-20T23:29:06+00:00,40.8974,-70.8837,5,17997.5,5437.5,0.4,NESLTER_EN668_20Jul2021a(5)_Group_day0_Sample(31).fcs
EN668,2021-07-20T23:31:28+00:00,40.9002,-70.8835,5,16147.5,5517.5,0.4,NESLTER_EN668_20Jul2021a(5)_Group_day0_Sample(32).fcs
EN668,2021-07-20T23:33:48+00:00,40.9044,-70.8835,5,14922.5,5390,0.4,NESLTER_EN668_20Jul2021a(5)_Group_day0_Sample(33).fcs
EN668,2021-07-20T23:36:09+00:00,40.9072,-70.8834,5,13995,4975,0.4,NESLTER_EN668_20Jul2021a(5)_Group_day0_Sample(34).fcs
EN668,2021-07-20T23:38:31+00:00,40.9115,-70.8832,5,12582.5,5430,0.4,NESLTER_EN668_20Jul2021a(5)_Group_day0_Sample(35).fcs
EN668,2021-07-20T23:40:52+00:00,40.9142,-70.883,5,11770,5007.5,0.4,NESLTER_EN668_20Jul2021a(5)_Group_day0_Sample(36).fcs
EN668,2021-07-20T23:43:13+00:00,40.917,-70.8831,5,10672.5,4645,0.4,NESLTER_EN668_20Jul2021a(5)_Group_day0_Sample(37).fcs
EN668,2021-07-20T23:45:36+00:00,40.9212,-70.8827,5,10640,5125,0.4,NESLTER_EN668_20Jul2021a(5)_Group_day0_Sample(38).fcs
EN668,2021-07-20T23:47:56+00:00,40.9241,-70.8826,5,14540,6262.5,0.4,NESLTER_EN668_20Jul2021a(5)_Group_day0_Sample(39).fcs
EN668,2021-07-20T23:50:17+00:00,40.9269,-70.8825,5,18002.5,7705,0.4,NESLTER_EN668_20Jul2021a(5)_Group_day0_Sample(40).fcs
EN668,2021-07-20T23:52:40+00:00,40.9312,-70.8819,5,19705,8637.5,0.4,NESLTER_EN668_20Jul2021a(5)_Group_day0_Sample(41).fcs
EN668,2021-07-20T23:55:00+00:00,40.934,-70.8818,5,21375,8927.5,0.4,NESLTER_EN668_20Jul2021a(5)_Group_day0_Sample(42).fcs
EN668,2021-07-20T23:57:21+00:00,40.9368,-70.8816,5,23832.5,9587.5,0.4,NESLTER_EN668_20Jul2021a(5)_Group_day0_Sample(43).fcs
EN668,2021-07-20T23:59:43+00:00,40.941,-70.8811,5,24830,9812.5,0.4,NESLTER_EN668_20Jul2021a(5)_Group_day0_Sample(44).fcs
EN668,2021-07-21T00:02:04+00:00,40.9439,-70.881,5,29677.5,11897.5,0.4,NESLTER_EN668_20Jul2021a(5)_Group_day0_Sample(45).fcs
EN668,2021-07-21T00:04:25+00:00,40.9467,-70.881,5,31460,12125,0.4,NESLTER_EN668_20Jul2021a(5)_Group_day0_Sample(46).fcs
EN668,2021-07-21T00:06:47+00:00,40.9509,-70.8808,5,30220,12555,0.4,NESLTER_EN668_20Jul2021a(5)_Group_day0_Sample(47).fcs
EN668,2021-07-21T00:09:08+00:00,40.9537,-70.8805,5,40642.5,16257.5,0.4,NESLTER_EN668_20Jul2021a(5)_Group_day0_Sample(48).fcs
EN668,2021-07-21T00:11:29+00:00,40.9566,-70.8803,5,43962.5,17570,0.4,NESLTER_EN668_20Jul2021a(5)_Group_day0_Sample(49).fcs
EN668,2021-07-21T00:13:51+00:00,40.9608,-70.8801,5,45692.5,19575,0.4,NESLTER_EN668_20Jul2021a(5)_Group_day0_Sample(50).fcs
EN668,2021-07-21T00:16:23+00:00,40.9636,-70.8803,5,49095,22350,0.4,NESLTER_EN668_20Jul2021a(6)_Group_day0_Sample(1).fcs
EN668,2021-07-21T00:18:44+00:00,40.9676,-70.8808,5,50060,24190,0.4,NESLTER_EN668_20Jul2021a(6)_Group_day0_Sample(2).fcs
EN668,2021-07-21T00:21:05+00:00,40.9703,-70.8808,5,52275,26350,0.4,NESLTER_EN668_20Jul2021a(6)_Group_day0_Sample(3).fcs
EN668,2021-07-21T00:23:27+00:00,40.973,-70.8812,5,52287.5,26547.5,0.4,NESLTER_EN668_20Jul2021a(6)_Group_day0_Sample(4).fcs
EN668,2021-07-21T00:25:48+00:00,40.9771,-70.8813,5,52235,27447.5,0.4,NESLTER_EN668_20Jul2021a(6)_Group_day0_Sample(5).fcs
EN668,2021-07-21T00:28:10+00:00,40.9799,-70.8812,5,55460,30185,0.4,NESLTER_EN668_20Jul2021a(6)_Group_day0_Sample(6).fcs
EN668,2021-07-21T00:30:32+00:00,40.984,-70.8813,5,59672.5,31257.5,0.4,NESLTER_EN668_20Jul2021a(6)_Group_day0_Sample(7).fcs
EN668,2021-07-21T00:32:52+00:00,40.9867,-70.8813,5,62612.5,31687.5,0.4,NESLTER_EN668_20Jul2021a(6)_Group_day0_Sample(8).fcs
EN668,2021-07-21T00:35:14+00:00,40.9894,-70.8812,5,62480,31797.5,0.4,NESLTER_EN668_20Jul2021a(6)_Group_day0_Sample(9).fcs
EN668,2021-07-21T00:37:35+00:00,40.9935,-70.8814,5,62375,31130,0.4,NESLTER_EN668_20Jul2021a(6)_Group_day0_Sample(10).fcs
EN668,2021-07-21T00:39:56+00:00,40.9962,-70.8814,5,62397.5,31865,0.4,NESLTER_EN668_20Jul2021a(6)_Group_day0_Sample(11).fcs
EN668,2021-07-21T00:42:18+00:00,40.999,-70.8814,5,61402.5,32937.5,0.4,NESLTER_EN668_20Jul2021a(6)_Group_day0_Sample(12).fcs
EN668,2021-07-21T00:44:39+00:00,41.0031,-70.8816,5,62397.5,32437.5,0.4,NESLTER_EN668_20Jul2021a(6)_Group_day0_Sample(13).fcs
EN668,2021-07-21T00:47:00+00:00,41.0058,-70.8817,5,61272.5,32052.5,0.4,NESLTER_EN668_20Jul2021a(6)_Group_day0_Sample(14).fcs
EN668,2021-07-21T00:49:22+00:00,41.0085,-70.8819,5,58607.5,31220,0.4,NESLTER_EN668_20Jul2021a(6)_Group_day0_Sample(15).fcs
EN668,2021-07-21T00:51:43+00:00,41.0126,-70.8819,5,57447.5,31977.5,0.4,NESLTER_EN668_20Jul2021a(6)_Group_day0_Sample(16).fcs
EN668,2021-07-21T00:54:04+00:00,41.0153,-70.8822,5,56095,30867.5,0.4,NESLTER_EN668_20Jul2021a(6)_Group_day0_Sample(17).fcs
EN668,2021-07-21T00:56:26+00:00,41.0172,-70.8825,5,55570,30315,0.4,NESLTER_EN668_20Jul2021a(6)_Group_day0_Sample(18).fcs
EN668,2021-07-21T00:58:47+00:00,41.0185,-70.8828,5,56295,29827.5,0.4,NESLTER_EN668_20Jul2021a(6)_Group_day0_Sample(19).fcs
EN668,2021-07-21T01:01:08+00:00,41.0192,-70.883,5,55180,29800,0.4,NESLTER_EN668_20Jul2021a(6)_Group_day0_Sample(20).fcs
EN668,2021-07-21T01:03:30+00:00,41.0199,-70.8836,5,53730,29480,0.4,NESLTER_EN668_20Jul2021a(6)_Group_day0_Sample(21).fcs
EN668,2021-07-21T01:05:51+00:00,41.0192,-70.8845,5,54330,29662.5,0.4,NESLTER_EN668_20Jul2021a(6)_Group_day0_Sample(22).fcs
EN668,2021-07-21T01:08:12+00:00,41.0168,-70.8842,5,53165,29672.5,0.4,NESLTER_EN668_20Jul2021a(6)_Group_day0_Sample(23).fcs
EN668,2021-07-21T01:10:34+00:00,41.0094,-70.8847,5,56907.5,29525,0.4,NESLTER_EN668_20Jul2021a(6)_Group_day0_Sample(24).fcs
EN668,2021-07-21T01:34:15+00:00,40.9452,-70.8837,5,44855,19710,0.4,NESLTER_EN668_20Jul2021a(6)_Group_day0_Sample(26).fcs
EN668,2021-07-21T01:39:44+00:00,40.9286,-70.8838,5,30000,12922.5,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(1).fcs
EN668,2021-07-21T01:42:04+00:00,40.9231,-70.8839,5,21532.5,9602.5,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(2).fcs
EN668,2021-07-21T01:44:26+00:00,40.9175,-70.884,5,19590,8855,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(3).fcs
EN668,2021-07-21T01:46:47+00:00,40.9092,-70.8842,5,13022.5,5995,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(4).fcs
EN668,2021-07-21T01:49:08+00:00,40.9037,-70.8841,5,12292.5,5672.5,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(5).fcs
EN668,2021-07-21T01:51:30+00:00,40.8954,-70.8847,5,11472.5,4977.5,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(6).fcs
EN668,2021-07-21T01:53:51+00:00,40.8898,-70.8846,5,11787.5,4742.5,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(7).fcs
EN668,2021-07-21T01:56:12+00:00,40.8843,-70.885,5,13580,4960,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(8).fcs
EN668,2021-07-21T01:58:34+00:00,40.876,-70.8852,5,10907.5,4140,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(9).fcs
EN668,2021-07-21T02:00:56+00:00,40.8704,-70.8858,5,7720,3030,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(10).fcs
EN668,2021-07-21T02:03:16+00:00,40.8667,-70.8855,5,4557.5,1970,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(11).fcs
EN668,2021-07-21T02:05:38+00:00,40.8632,-70.885,5,3700,1562.5,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(12).fcs
EN668,2021-07-21T02:07:59+00:00,40.8624,-70.8855,5,3190,1432.5,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(13).fcs
EN668,2021-07-21T02:10:21+00:00,40.8619,-70.8861,5,4602.5,1905,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(14).fcs
EN668,2021-07-21T02:12:42+00:00,40.8613,-70.8859,5,4852.5,2275,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(15).fcs
EN668,2021-07-21T02:15:03+00:00,40.8611,-70.8857,5,5145,2412.5,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(16).fcs
EN668,2021-07-21T02:17:24+00:00,40.8609,-70.8855,5,5532.5,2512.5,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(17).fcs
EN668,2021-07-21T02:19:46+00:00,40.8606,-70.8852,5,5440,2540,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(18).fcs
EN668,2021-07-21T02:22:07+00:00,40.8605,-70.885,5,5832.5,2537.5,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(19).fcs
EN668,2021-07-21T02:24:29+00:00,40.8603,-70.8848,5,5882.5,2520,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(20).fcs
EN668,2021-07-21T02:26:50+00:00,40.8601,-70.8845,5,5807.5,2605,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(21).fcs
EN668,2021-07-21T02:29:11+00:00,40.8599,-70.8843,5,5802.5,2447.5,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(22).fcs
EN668,2021-07-21T02:31:32+00:00,40.8597,-70.8841,5,6050,2437.5,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(23).fcs
EN668,2021-07-21T02:33:54+00:00,40.8596,-70.8839,5,6200,2777.5,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(24).fcs
EN668,2021-07-21T02:36:15+00:00,40.8595,-70.8837,5,6192.5,2612.5,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(25).fcs
EN668,2021-07-21T02:38:37+00:00,40.8593,-70.8834,5,6045,2642.5,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(26).fcs
EN668,2021-07-21T02:40:58+00:00,40.8589,-70.8833,5,5845,2535,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(27).fcs
EN668,2021-07-21T02:43:19+00:00,40.8585,-70.8834,5,6527.5,2585,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(28).fcs
EN668,2021-07-21T02:45:41+00:00,40.8579,-70.8837,5,6752.5,2900,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(29).fcs
EN668,2021-07-21T02:48:02+00:00,40.8577,-70.8842,5,8680,3517.5,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(30).fcs
EN668,2021-07-21T02:50:23+00:00,40.8579,-70.8846,5,10560,3877.5,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(31).fcs
EN668,2021-07-21T02:52:45+00:00,40.8586,-70.8847,5,8790,3455,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(32).fcs
EN668,2021-07-21T02:55:06+00:00,40.8589,-70.8841,5,7522.5,3175,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(33).fcs
EN668,2021-07-21T02:57:27+00:00,40.8587,-70.8834,5,8135,3272.5,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(34).fcs
EN668,2021-07-21T02:59:49+00:00,40.8583,-70.8829,5,7087.5,2967.5,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(35).fcs
EN668,2021-07-21T03:02:11+00:00,40.8581,-70.8827,5,6592.5,2857.5,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(36).fcs
EN668,2021-07-21T03:04:31+00:00,40.8579,-70.8824,5,7097.5,3022.5,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(37).fcs
EN668,2021-07-21T03:06:53+00:00,40.8578,-70.8822,5,7112.5,2932.5,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(38).fcs
EN668,2021-07-21T03:09:15+00:00,40.8576,-70.882,5,6972.5,2895,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(39).fcs
EN668,2021-07-21T03:11:35+00:00,40.8575,-70.8817,5,6732.5,2845,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(40).fcs
EN668,2021-07-21T03:13:57+00:00,40.8574,-70.8814,5,6912.5,2930,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(41).fcs
EN668,2021-07-21T03:16:18+00:00,40.8573,-70.8812,5,6792.5,2912.5,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(42).fcs
EN668,2021-07-21T03:18:39+00:00,40.8571,-70.8802,5,6875,2885,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(43).fcs
EN668,2021-07-21T03:21:00+00:00,40.8569,-70.8788,5,6790,2980,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(44).fcs
EN668,2021-07-21T03:23:22+00:00,40.8567,-70.877,5,7010,2940,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(45).fcs
EN668,2021-07-21T03:25:43+00:00,40.8563,-70.8747,5,8392.5,3577.5,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(46).fcs
EN668,2021-07-21T03:28:04+00:00,40.8561,-70.8737,5,9222.5,3902.5,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(47).fcs
EN668,2021-07-21T03:30:26+00:00,40.8559,-70.8727,5,10287.5,4437.5,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(48).fcs
EN668,2021-07-21T03:32:47+00:00,40.8557,-70.8713,5,13495,5015,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(49).fcs
EN668,2021-07-21T03:35:09+00:00,40.8555,-70.8704,5,12405,5272.5,0.4,NESLTER_EN668_20Jul2021a(7)_Group_day0_Sample(50).fcs
EN668,2021-07-21T03:37:41+00:00,40.8553,-70.869,5,12047.5,5347.5,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(1).fcs
EN668,2021-07-21T03:40:02+00:00,40.8551,-70.8681,5,12352.5,5527.5,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(2).fcs
EN668,2021-07-21T03:42:23+00:00,40.855,-70.8671,5,12715,5600,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(3).fcs
EN668,2021-07-21T03:44:45+00:00,40.8553,-70.8654,5,12760,5607.5,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(4).fcs
EN668,2021-07-21T03:47:06+00:00,40.8564,-70.8662,5,13155,5762.5,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(5).fcs
EN668,2021-07-21T03:49:27+00:00,40.8578,-70.8686,5,13677.5,5807.5,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(6).fcs
EN668,2021-07-21T03:51:49+00:00,40.8604,-70.8725,5,13365,5722.5,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(7).fcs
EN668,2021-07-21T03:54:10+00:00,40.862,-70.875,5,13580,5572.5,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(8).fcs
EN668,2021-07-21T03:56:31+00:00,40.8642,-70.8785,5,12602.5,5232.5,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(9).fcs
EN668,2021-07-21T03:58:53+00:00,40.8657,-70.8808,5,11575,4647.5,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(10).fcs
EN668,2021-07-21T04:01:15+00:00,40.8672,-70.8831,5,10280,4347.5,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(11).fcs
EN668,2021-07-21T04:03:35+00:00,40.8697,-70.8854,5,9865,3965,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(12).fcs
EN668,2021-07-21T04:05:57+00:00,40.8735,-70.8847,5,8610,3452.5,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(13).fcs
EN668,2021-07-21T04:08:18+00:00,40.8785,-70.8837,5,9582.5,4102.5,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(14).fcs
EN668,2021-07-21T04:10:39+00:00,40.8864,-70.8831,5,12302.5,4985,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(15).fcs
EN668,2021-07-21T04:13:01+00:00,40.8918,-70.8825,5,13772.5,5430,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(16).fcs
EN668,2021-07-21T04:15:23+00:00,40.8971,-70.8823,5,12662.5,5155,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(17).fcs
EN668,2021-07-21T04:17:43+00:00,40.9051,-70.8816,5,12820,5440,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(18).fcs
EN668,2021-07-21T04:20:05+00:00,40.9105,-70.8814,5,11930,5372.5,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(19).fcs
EN668,2021-07-21T04:22:26+00:00,40.9159,-70.881,5,14677.5,7025,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(20).fcs
EN668,2021-07-21T04:24:48+00:00,40.9242,-70.8807,5,18057.5,8752.5,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(21).fcs
EN668,2021-07-21T04:27:09+00:00,40.9298,-70.8805,5,24455,11097.5,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(22).fcs
EN668,2021-07-21T04:29:30+00:00,40.9353,-70.8804,5,30705,13750,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(23).fcs
EN668,2021-07-21T04:31:51+00:00,40.9437,-70.8803,5,39737.5,17032.5,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(24).fcs
EN668,2021-07-21T04:34:13+00:00,40.9493,-70.8803,5,47060,20147.5,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(25).fcs
EN668,2021-07-21T04:36:34+00:00,40.9576,-70.8802,5,50370,24827.5,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(26).fcs
EN668,2021-07-21T04:38:56+00:00,40.9632,-70.8805,5,51525,26657.5,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(27).fcs
EN668,2021-07-21T04:41:17+00:00,40.9687,-70.8808,5,53770,28897.5,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(28).fcs
EN668,2021-07-21T04:43:38+00:00,40.977,-70.8808,5,56872.5,30600,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(29).fcs
EN668,2021-07-21T04:46:00+00:00,40.9826,-70.8812,5,60225,33245,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(30).fcs
EN668,2021-07-21T04:48:21+00:00,40.9881,-70.8813,5,61845,33520,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(31).fcs
EN668,2021-07-21T04:50:42+00:00,40.9966,-70.8814,5,57367.5,34882.5,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(32).fcs
EN668,2021-07-21T04:53:05+00:00,41.0022,-70.8816,5,52987.5,33385,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(33).fcs
EN668,2021-07-21T04:55:25+00:00,41.0078,-70.8819,5,50207.5,31277.5,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(34).fcs
EN668,2021-07-21T04:57:46+00:00,41.0163,-70.882,5,53107.5,31170,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(35).fcs
EN668,2021-07-21T05:00:09+00:00,41.022,-70.8819,5,56025,31202.5,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(36).fcs
EN668,2021-07-21T05:02:29+00:00,41.0275,-70.8816,5,56360,31620,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(37).fcs
EN668,2021-07-21T05:04:50+00:00,41.0297,-70.872,5,61392.5,31825,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(38).fcs
EN668,2021-07-21T05:07:12+00:00,41.0297,-70.8647,5,65962.5,32175,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(39).fcs
EN668,2021-07-21T05:09:33+00:00,41.0296,-70.8539,5,69085,32347.5,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(40).fcs
EN668,2021-07-21T05:11:54+00:00,41.0295,-70.8466,5,75127.5,32650,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(41).fcs
EN668,2021-07-21T05:14:16+00:00,41.0294,-70.8394,5,75272.5,32922.5,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(42).fcs
EN668,2021-07-21T05:16:37+00:00,41.0295,-70.8285,5,73830,33202.5,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(43).fcs
EN668,2021-07-21T05:18:58+00:00,41.0294,-70.8213,5,74392.5,32890,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(44).fcs
EN668,2021-07-21T05:21:20+00:00,41.0294,-70.8141,5,73510,32560,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(45).fcs
EN668,2021-07-21T05:23:41+00:00,41.0294,-70.8033,5,72940,32997.5,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(46).fcs
EN668,2021-07-21T05:26:02+00:00,41.0292,-70.796,5,73685,33542.5,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(47).fcs
EN668,2021-07-21T05:28:23+00:00,41.0292,-70.7888,5,73005,33327.5,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(48).fcs
EN668,2021-07-21T05:30:45+00:00,41.0291,-70.7788,5,75245,33297.5,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(49).fcs
EN668,2021-07-21T05:33:06+00:00,41.0288,-70.7753,5,75620,32962.5,0.4,NESLTER_EN668_20Jul2021a(8)_Group_day0_Sample(50).fcs
EN668,2021-07-21T05:35:38+00:00,41.0273,-70.7751,5,75100,33000,0.4,NESLTER_EN668_20Jul2021a(9)_Group_day0_Sample(1).fcs
EN668,2021-07-21T05:38:00+00:00,41.0267,-70.7751,5,74467.5,32902.5,0.4,NESLTER_EN668_20Jul2021a(9)_Group_day0_Sample(2).fcs
EN668,2021-07-21T05:40:21+00:00,41.0262,-70.7758,5,78605,34450,0.4,NESLTER_EN668_20Jul2021a(9)_Group_day0_Sample(3).fcs
EN668,2021-07-21T05:42:43+00:00,41.0255,-70.7767,5,75332.5,33390,0.4,NESLTER_EN668_20Jul2021a(9)_Group_day0_Sample(4).fcs
EN668,2021-07-21T05:45:04+00:00,41.0249,-70.7774,5,75092.5,34075,0.4,NESLTER_EN668_20Jul2021a(9)_Group_day0_Sample(5).fcs
EN668,2021-07-21T05:47:25+00:00,41.0244,-70.7781,5,72700,34122.5,0.4,NESLTER_EN668_20Jul2021a(9)_Group_day0_Sample(6).fcs
EN668,2021-07-21T05:49:47+00:00,41.0234,-70.7785,5,71250,33777.5,0.4,NESLTER_EN668_20Jul2021a(9)_Group_day0_Sample(7).fcs
EN668,2021-07-21T05:52:08+00:00,41.0228,-70.7788,5,71737.5,33587.5,0.4,NESLTER_EN668_20Jul2021a(9)_Group_day0_Sample(8).fcs
EN668,2021-07-21T05:54:29+00:00,41.0221,-70.7792,5,70685,33872.5,0.4,NESLTER_EN668_20Jul2021a(9)_Group_day0_Sample(9).fcs
EN668,2021-07-21T05:56:50+00:00,41.0212,-70.7797,5,71807.5,33567.5,0.4,NESLTER_EN668_20Jul2021a(9)_Group_day0_Sample(10).fcs
